t,vs_fpm,vcas_kts,alt_ft,nz,alpha_deg,pstick,throttle
158.633,44.8412,129.181,10795.5,1.08717,16.8541,0,0.458093
158.65,45.1169,129.182,10795.5,1.08717,16.854,0,0.458093
158.667,45.3923,129.182,10795.6,1.08717,16.8539,0,0.458093
158.683,45.6675,129.183,10795.6,1.08717,16.8538,0,0.458093
158.7,45.9423,129.183,10795.6,1.08717,16.8536,0,0.458093
158.717,46.2169,129.183,10795.6,1.08718,16.8535,0,0.458093
158.733,46.4913,129.184,10795.6,1.08718,16.8534,0,0.458093
158.75,46.7653,129.184,10795.6,1.08718,16.8533,0,0.458093
158.767,47.0391,129.185,10795.6,1.08718,16.8532,0,0.458093
158.783,47.3126,129.185,10795.6,1.08718,16.8531,0,0.458093
158.8,47.5858,129.185,10795.7,1.08718,16.853,0,0.458093
158.817,47.8588,129.186,10795.7,1.08718,16.8528,0,0.458093
158.833,48.1314,129.186,10795.7,1.08718,16.8527,0,0.458093
158.85,48.4038,129.187,10795.7,1.08718,16.8526,0,0.458093
158.867,48.6759,129.187,10795.7,1.08718,16.8525,0,0.458093
158.883,48.9478,129.187,10795.7,1.08719,16.8524,0,0.458093
158.9,49.2193,129.188,10795.7,1.08719,16.8523,0,0.458093
158.917,49.4906,129.188,10795.7,1.08719,16.8522,0,0.458093
158.933,49.7616,129.189,10795.8,1.08719,16.8521,0,0.458093
158.95,50.0324,129.189,10795.8,1.08719,16.852,0,0.458093
158.967,50.3028,129.189,10795.8,1.08719,16.8519,0,0.458093
158.983,50.573,129.19,10795.8,1.08719,16.8518,0,0.458093
159,50.8429,129.19,10795.8,1.08719,16.8517,0,0.458093
159.017,51.1125,129.19,10795.8,1.08719,16.8516,0,0.458093
159.033,51.3819,129.191,10795.8,1.08719,16.8515,0,0.458093
159.05,51.6509,129.191,10795.9,1.08719,16.8514,0,0.458093
159.067,51.9197,129.191,10795.9,1.0872,16.8513,0,0.458093
159.083,52.1882,129.192,10795.9,1.0872,16.8512,0,0.458093
159.1,52.4564,129.192,10795.9,1.0872,16.8511,0,0.458093
159.117,52.7244,129.192,10795.9,1.0872,16.851,0,0.458093
159.133,52.992,129.193,10795.9,1.0872,16.8509,0,0.458093
159.15,53.2594,129.193,10795.9,1.0872,16.8509,0,0.458093
159.167,53.5265,129.193,10796,1.0872,16.8508,0,0.458093
159.183,53.7934,129.194,10796,1.0872,16.8507,0,0.458093
159.2,54.0599,129.194,10796,1.0872,16.8506,0,0.458093
159.217,54.3262,129.194,10796,1.0872,16.8505,0,0.458093
159.233,54.5922,129.194,10796,1.0872,16.8504,0,0.458093
159.25,54.8579,129.195,10796,1.0872,16.8503,0,0.458093
159.267,55.1233,129.195,10796.1,1.0872,16.8503,0,0.458093
159.283,55.3884,129.195,10796.1,1.0872,16.8502,0,0.458093
159.3,55.6533,129.196,10796.1,1.08721,16.8501,0,0.458093
159.317,55.9178,129.196,10796.1,1.08721,16.85,0,0.458093
159.333,56.1821,129.196,10796.1,1.08721,16.8499,0,0.458093
159.35,56.4461,129.196,10796.1,1.08721,16.8499,0,0.458093
159.367,56.7099,129.197,10796.1,1.08721,16.8498,0,0.458093
159.383,56.9733,129.197,10796.2,1.08721,16.8497,0,0.458093
159.4,57.2365,129.197,10796.2,1.08721,16.8496,0,0.458093
159.417,57.4994,129.197,10796.2,1.08721,16.8496,0,0.458093
159.433,57.7619,129.198,10796.2,1.08721,16.8495,0,0.458093
159.45,58.0243,129.198,10796.2,1.08721,16.8494,0,0.458093
159.467,58.2863,129.198,10796.2,1.08721,16.8494,0,0.458093
159.483,58.548,129.198,10796.3,1.08721,16.8493,0,0.458093
159.5,58.8095,129.198,10796.3,1.08721,16.8492,0,0.458093
159.517,59.0706,129.199,10796.3,1.08721,16.8492,0,0.458093
159.533,59.3315,129.199,10796.3,1.08721,16.8491,0,0.458093
159.55,59.5921,129.199,10796.3,1.08721,16.849,0,0.458093
159.567,59.8524,129.199,10796.3,1.08721,16.849,0,0.458093
159.583,60.1125,129.2,10796.4,1.08721,16.8489,0,0.458093
159.6,60.3722,129.2,10796.4,1.08721,16.8489,0,0.458093
159.617,60.6317,129.2,10796.4,1.08722,16.8488,0,0.458093
159.633,60.8908,129.2,10796.4,1.08722,16.8487,0,0.458093
159.65,61.1497,129.2,10796.4,1.08722,16.8487,0,0.458093
159.667,61.4083,129.2,10796.4,1.08722,16.8486,0,0.458093
159.683,61.6666,129.201,10796.5,1.08722,16.8486,0,0.458093
159.7,61.9246,129.201,10796.5,1.08722,16.8485,0,0.458093
159.717,62.1824,129.201,10796.5,1.08722,16.8485,0,0.458093
159.733,62.4398,129.201,10796.5,1.08722,16.8484,0,0.458093
159.75,62.697,129.201,10796.5,1.08722,16.8484,0,0.458093
159.767,62.9538,129.201,10796.5,1.08722,16.8483,0,0.458093
159.783,63.2104,129.202,10796.6,1.08722,16.8483,0,0.458093
159.8,63.4667,129.202,10796.6,1.08722,16.8482,0,0.458093
159.817,63.7227,129.202,10796.6,1.08722,16.8482,0,0.458093
159.833,63.9784,129.202,10796.6,1.08722,16.8481,0,0.458093
159.85,64.2338,129.202,10796.6,1.08722,16.8481,0,0.458093
159.867,64.4889,129.202,10796.7,1.08722,16.8481,0,0.458093
159.883,64.7438,129.202,10796.7,1.08722,16.848,0,0.458093
159.9,64.9983,129.202,10796.7,1.08722,16.848,0,0.458093
159.917,65.2526,129.203,10796.7,1.08722,16.8479,0,0.458093
159.933,65.5065,129.203,10796.7,1.08722,16.8479,0,0.458093
159.95,65.7602,129.203,10796.7,1.08722,16.8479,0,0.458093
159.967,66.0136,129.203,10796.8,1.08722,16.8478,0,0.458093
159.983,66.2667,129.203,10796.8,1.08722,16.8478,0,0.458093
160,66.5195,129.203,10796.8,1.08722,16.8478,0,0.458093
160.017,66.772,129.203,10796.8,1.08722,16.8477,0,0.458093
160.033,67.0242,129.203,10796.8,1.08722,16.8477,0,0.458093
160.05,67.2761,129.203,10796.9,1.08722,16.8477,0,0.458093
160.067,67.5277,129.203,10796.9,1.08722,16.8476,0,0.458093
160.083,67.779,129.203,10796.9,1.08722,16.8476,0,0.458093
160.1,68.0301,129.204,10796.9,1.08722,16.8476,0,0.458093
160.117,68.2808,129.204,10796.9,1.08722,16.8476,0,0.458093
160.133,68.5313,129.204,10796.9,1.08722,16.8475,0,0.458093
160.15,68.7814,129.204,10797,1.08722,16.8475,0,0.458093
160.167,69.0313,129.204,10797,1.08722,16.8475,0,0.458093
160.183,69.2808,129.204,10797,1.08722,16.8475,0,0.458093
160.2,69.5301,129.204,10797,1.08722,16.8474,0,0.458093
160.217,69.7791,129.204,10797,1.08722,16.8474,0,0.458093
160.233,70.0278,129.204,10797.1,1.08722,16.8474,0,0.458093
160.25,70.2761,129.204,10797.1,1.08722,16.8474,0,0.458093
160.267,70.5242,129.204,10797.1,1.08722,16.8474,0,0.458093
160.283,70.772,129.204,10797.1,1.08722,16.8474,0,0.458093
160.3,71.0195,129.204,10797.1,1.08722,16.8473,0,0.458093
160.317,71.2667,129.204,10797.2,1.08722,16.8473,0,0.458093
160.333,71.5136,129.204,10797.2,1.08722,16.8473,0,0.458093
160.35,71.7601,129.204,10797.2,1.08722,16.8473,0,0.458093
160.367,72.0064,129.204,10797.2,1.08722,16.8473,0,0.458093
160.383,72.2524,129.204,10797.2,1.08722,16.8473,0,0.458093
160.4,72.4981,129.204,10797.3,1.08722,16.8473,0,0.458093
160.417,72.7435,129.204,10797.3,1.08722,16.8473,0,0.458093
160.433,72.9886,129.204,10797.3,1.08722,16.8473,0,0.458093
160.45,73.2334,129.204,10797.3,1.08722,16.8473,0,0.458093
160.467,73.4779,129.204,10797.3,1.08722,16.8473,0,0.458093
160.483,73.7221,129.204,10797.4,1.08722,16.8473,0,0.458093
160.5,73.966,129.204,10797.4,1.08722,16.8473,0,0.458093
160.517,74.2096,129.204,10797.4,1.08722,16.8473,0,0.458093
160.533,74.4529,129.204,10797.4,1.08722,16.8473,0,0.458093
160.55,74.6959,129.204,10797.4,1.08722,16.8473,0,0.458093
160.567,74.9386,129.204,10797.5,1.08722,16.8473,0,0.458093
160.583,75.181,129.203,10797.5,1.08722,16.8473,0,0.458093
160.6,75.4231,129.203,10797.5,1.08722,16.8473,0,0.458093
160.617,75.6648,129.203,10797.5,1.08721,16.8473,0,0.458093
160.633,75.9063,129.203,10797.6,1.08721,16.8473,0,0.458093
160.65,76.1475,129.203,10797.6,1.08721,16.8473,0,0.458093
160.667,76.3884,129.203,10797.6,1.08721,16.8473,0,0.458093
160.683,76.6289,129.203,10797.6,1.08721,16.8473,0,0.458093
160.7,76.8692,129.203,10797.6,1.08721,16.8474,0,0.458093
160.717,77.1092,129.203,10797.7,1.08721,16.8474,0,0.458093
160.733,77.3488,129.203,10797.7,1.08721,16.8474,0,0.458093
160.75,77.5882,129.203,10797.7,1.08721,16.8474,0,0.458093
160.767,77.8272,129.202,10797.7,1.08721,16.8474,0,0.458093
160.783,78.066,129.202,10797.7,1.08721,16.8474,0,0.458093
160.8,78.3044,129.202,10797.8,1.08721,16.8475,0,0.458093
160.817,78.5425,129.202,10797.8,1.08721,16.8475,0,0.458093
160.833,78.7803,129.202,10797.8,1.08721,16.8475,0,0.458093
160.85,79.0178,129.202,10797.8,1.08721,16.8475,0,0.458093
160.867,79.2551,129.202,10797.9,1.08721,16.8475,0,0.458093
160.883,79.492,129.202,10797.9,1.08721,16.8476,0,0.458093
160.9,79.7285,129.201,10797.9,1.08721,16.8476,0,0.458093
160.917,79.9648,129.201,10797.9,1.08721,16.8476,0,0.458093
160.933,80.2008,129.201,10797.9,1.0872,16.8477,0,0.458093
160.95,80.4365,129.201,10798,1.0872,16.8477,0,0.458093
160.967,80.6718,129.201,10798,1.0872,16.8477,0,0.458093
160.983,80.9069,129.201,10798,1.0872,16.8477,0,0.458093
161,81.1416,129.2,10798,1.0872,16.8478,0,0.458093
161.017,81.376,129.2,10798.1,1.0872,16.8478,0,0.458093
161.033,81.6102,129.2,10798.1,1.0872,16.8478,0,0.458093
161.05,81.844,129.2,10798.1,1.0872,16.8479,0,0.458093
161.067,82.0775,129.2,10798.1,1.0872,16.8479,0,0.458093
161.083,82.3107,129.199,10798.1,1.0872,16.848,0,0.458093
161.1,82.5435,129.199,10798.2,1.0872,16.848,0,0.458093
161.117,82.7761,129.199,10798.2,1.0872,16.848,0,0.458093
161.133,83.0084,129.199,10798.2,1.0872,16.8481,0,0.458093
161.15,83.2403,129.199,10798.2,1.08719,16.8481,0,0.458093
161.167,83.4719,129.198,10798.3,1.08719,16.8482,0,0.458093
161.183,83.7032,129.198,10798.3,1.08719,16.8482,0,0.458093
161.2,83.9342,129.198,10798.3,1.08719,16.8483,0,0.458093
161.217,84.1649,129.198,10798.3,1.08719,16.8483,0,0.458093
161.233,84.3953,129.198,10798.4,1.08719,16.8483,0,0.458093
161.25,84.6254,129.197,10798.4,1.08719,16.8484,0,0.458093
161.267,84.8551,129.197,10798.4,1.08719,16.8484,0,0.458093
161.283,85.0845,129.197,10798.4,1.08719,16.8485,0,0.458093
161.3,85.3137,129.197,10798.4,1.08719,16.8486,0,0.458093
161.317,85.5425,129.196,10798.5,1.08719,16.8486,0,0.458093
161.333,85.771,129.196,10798.5,1.08718,16.8487,0,0.458093
161.35,85.9991,129.196,10798.5,1.08718,16.8487,0,0.458093
161.367,86.227,129.195,10798.5,1.08718,16.8488,0,0.458093
161.383,86.4545,129.195,10798.6,1.08718,16.8488,0,0.458093
161.4,86.6817,129.195,10798.6,1.08718,16.8489,0,0.458093
161.417,86.9086,129.195,10798.6,1.08718,16.849,0,0.458093
161.433,87.1352,129.194,10798.6,1.08718,16.849,0,0.458093
161.45,87.3615,129.194,10798.7,1.08718,16.8491,0,0.458093
161.467,87.5875,129.194,10798.7,1.08718,16.8491,0,0.458093
161.483,87.8131,129.193,10798.7,1.08717,16.8492,0,0.458093
161.5,88.0384,129.193,10798.7,1.08717,16.8493,0,0.458093
161.517,88.2634,129.193,10798.8,1.08717,16.8493,0,0.458093
161.533,88.4881,129.192,10798.8,1.08717,16.8494,0,0.458093
161.55,88.7124,129.192,10798.8,1.08717,16.8495,0,0.458093
161.567,88.9365,129.192,10798.8,1.08717,16.8495,0,0.458093
161.583,89.1602,129.192,10798.9,1.08717,16.8496,0,0.458093
161.6,89.3836,129.191,10798.9,1.08717,16.8497,0,0.458093
161.617,89.6067,129.191,10798.9,1.08717,16.8498,0,0.458093
161.633,89.8294,129.19,10798.9,1.08716,16.8498,0,0.458093
161.65,90.0519,129.19,10799,1.08716,16.8499,0,0.458093
161.667,90.274,129.19,10799,1.08716,16.85,0,0.458093
161.683,90.4958,129.189,10799,1.08716,16.8501,0,0.458093
161.7,90.7172,129.189,10799,1.08716,16.8501,0,0.458093
161.717,90.9384,129.189,10799.1,1.08716,16.8502,0,0.458093
161.733,91.1592,129.188,10799.1,1.08716,16.8503,0,0.458093
161.75,91.3797,129.188,10799.1,1.08715,16.8504,0,0.458093
161.767,91.5999,129.188,10799.1,1.08715,16.8505,0,0.458093
161.783,91.8197,129.187,10799.2,1.08715,16.8506,0,0.458093
161.8,92.0393,129.187,10799.2,1.08715,16.8506,0,0.458093
161.817,92.2585,129.186,10799.2,1.08715,16.8507,0,0.458093
161.833,92.4774,129.186,10799.2,1.08715,16.8508,0,0.458093
161.85,92.6959,129.186,10799.3,1.08715,16.8509,0,0.458093
161.867,92.9141,129.185,10799.3,1.08714,16.851,0,0.458093
161.883,93.132,129.185,10799.3,1.08714,16.8511,0,0.458093
161.9,93.3496,129.184,10799.3,1.08714,16.8512,0,0.458093
161.917,93.5669,129.184,10799.4,1.08714,16.8513,0,0.458093
161.933,93.7838,129.184,10799.4,1.08714,16.8514,0,0.458093
161.95,94.0004,129.183,10799.4,1.08714,16.8515,0,0.458093
161.967,94.2167,129.183,10799.4,1.08714,16.8516,0,0.458093
161.983,94.4326,129.182,10799.5,1.08713,16.8517,0,0.458093
162,94.6482,129.182,10799.5,1.08713,16.8518,0,0.458093
162.017,94.8635,129.181,10799.5,1.08713,16.8519,0,0.458093
162.033,95.0785,129.181,10799.5,1.08713,16.852,0,0.458093
162.05,95.2931,129.18,10799.6,1.08713,16.8521,0,0.458093
162.067,95.5074,129.18,10799.6,1.08713,16.8522,0,0.458093
162.083,95.7214,129.179,10799.6,1.08712,16.8523,0,0.458093
162.1,95.9351,129.179,10799.7,1.08712,16.8524,0,0.458093
162.117,96.1484,129.179,10799.7,1.08712,16.8525,0,0.458093
162.133,96.3614,129.178,10799.7,1.08712,16.8526,0,0.458093
162.15,96.574,129.178,10799.7,1.08712,16.8527,0,0.458093
162.167,96.7863,129.177,10799.8,1.08712,16.8528,0,0.458093
162.183,96.9983,129.177,10799.8,1.08711,16.8529,0,0.458093
162.2,97.21,129.176,10799.8,1.08711,16.853,0,0.458093
162.217,97.4213,129.176,10799.8,1.08711,16.8531,0,0.458093
162.233,97.6323,129.175,10799.9,1.08711,16.8533,0,0.458093
162.25,97.843,129.175,10799.9,1.08711,16.8534,0,0.458093
162.267,98.0533,129.174,10799.9,1.08711,16.8535,0,0.458093
162.283,98.2633,129.174,10800,1.0871,16.8536,0,0.458093
162.3,98.473,129.173,10800,1.0871,16.8537,0,0.458093
162.317,98.6823,129.173,10800,1.0871,16.8538,0,0.458093
162.333,98.8913,129.172,10800,1.0871,16.854,0,0.458093
162.35,99.1,129.171,10800.1,1.0871,16.8541,0,0.458093
162.367,99.3083,129.171,10800.1,1.08709,16.8542,0,0.458093
162.383,99.5163,129.17,10800.1,1.08709,16.8543,0,0.458093
162.4,99.724,129.17,10800.1,1.08709,16.8545,0,0.458093
162.417,99.9313,129.169,10800.2,1.08709,16.8546,0,0.458093
162.433,100.138,129.169,10800.2,1.08709,16.8547,0,0.458093
162.45,100.345,129.168,10800.2,1.08708,16.8548,0,0.458093
162.467,100.551,129.168,10800.3,1.08708,16.855,0,0.458093
162.483,100.757,129.167,10800.3,1.08708,16.8551,0,0.458093
162.5,100.963,129.166,10800.3,1.08708,16.8552,0,0.458093
162.517,101.168,129.166,10800.3,1.08708,16.8554,0,0.458093
162.533,101.373,129.165,10800.4,1.08707,16.8555,0,0.458093
162.55,101.578,129.165,10800.4,1.08707,16.8556,0,0.458093
162.567,101.782,129.164,10800.4,1.08707,16.8558,0,0.458093
162.583,101.986,129.163,10800.5,1.08707,16.8559,0,0.458093
162.6,102.19,129.163,10800.5,1.08707,16.856,0,0.458093
162.617,102.393,129.162,10800.5,1.08706,16.8562,0,0.458093
162.633,102.596,129.162,10800.5,1.08706,16.8563,0,0.458093
162.65,102.799,129.161,10800.6,1.08706,16.8565,0,0.458093
162.667,103.001,129.16,10800.6,1.08706,16.8566,0,0.458093
162.683,103.203,129.16,10800.6,1.08706,16.8568,0,0.458093
162.7,103.404,129.159,10800.7,1.08705,16.8569,0,0.458093
162.717,103.606,129.158,10800.7,1.08705,16.857,0,0.458093
162.733,103.806,129.158,10800.7,1.08705,16.8572,0,0.458093
162.75,104.007,129.157,10800.7,1.08705,16.8573,0,0.458093
162.767,104.207,129.157,10800.8,1.08704,16.8575,0,0.458093
162.783,104.407,129.156,10800.8,1.08704,16.8576,0,0.458093
162.8,104.607,129.155,10800.8,1.08704,16.8578,0,0.458093
162.817,104.806,129.155,10800.9,1.08704,16.8579,0,0.458093
162.833,105.005,129.154,10800.9,1.08704,16.8581,0,0.458093
162.85,105.203,129.153,10800.9,1.08703,16.8583,0,0.458093
162.867,105.401,129.153,10800.9,1.08703,16.8584,0,0.458093
162.883,105.599,129.152,10801,1.08703,16.8586,0,0.458093
162.9,105.797,129.151,10801,1.08703,16.8587,0,0.458093
162.917,105.994,129.151,10801,1.08702,16.8589,0,0.458093
162.933,106.19,129.15,10801.1,1.08702,16.859,0,0.458093
162.95,106.387,129.149,10801.1,1.08702,16.8592,0,0.458093
162.967,106.583,129.148,10801.1,1.08702,16.8594,0,0.458093
162.983,106.779,129.148,10801.1,1.08701,16.8595,0,0.458093
163,106.974,129.147,10801.2,1.08701,16.8597,0,0.458093
163.017,107.169,129.146,10801.2,1.08701,16.8599,0,0.458093
163.033,107.364,129.146,10801.2,1.08701,16.86,0,0.458093
163.05,107.558,129.145,10801.3,1.087,16.8602,0,0.458093
163.067,107.752,129.144,10801.3,1.087,16.8604,0,0.458093
163.083,107.946,129.143,10801.3,1.087,16.8605,0,0.458093
163.1,108.139,129.143,10801.4,1.087,16.8607,0,0.458093
163.117,108.332,129.142,10801.4,1.08699,16.8609,0,0.458093
163.133,108.525,129.141,10801.4,1.08699,16.8611,0,0.458093
163.15,108.717,129.14,10801.4,1.08699,16.8612,0,0.458093
163.167,108.909,129.14,10801.5,1.08699,16.8614,0,0.458093
163.183,109.101,129.139,10801.5,1.08698,16.8616,0,0.458093
163.2,109.292,129.138,10801.5,1.08698,16.8618,0,0.458093
163.217,109.483,129.137,10801.6,1.08698,16.8619,0,0.458093
163.233,109.673,129.137,10801.6,1.08698,16.8621,0,0.458093
163.25,109.863,129.136,10801.6,1.08697,16.8623,0,0.458093
163.267,110.053,129.135,10801.7,1.08697,16.8625,0,0.458093
163.283,110.243,129.134,10801.7,1.08697,16.8627,0,0.458093
163.3,110.432,129.133,10801.7,1.08697,16.8629,0,0.458093
163.317,110.621,129.133,10801.8,1.08696,16.863,0,0.458093
163.333,110.809,129.132,10801.8,1.08696,16.8632,0,0.458093
163.35,110.997,129.131,10801.8,1.08696,16.8634,0,0.458093
163.367,111.185,129.13,10801.8,1.08695,16.8636,0,0.458093
163.383,111.372,129.129,10801.9,1.08695,16.8638,0,0.458093
163.4,111.559,129.129,10801.9,1.08695,16.864,0,0.458093
163.417,111.746,129.128,10801.9,1.08695,16.8642,0,0.458093
163.433,111.932,129.127,10802,1.08694,16.8644,0,0.458093
163.45,112.118,129.126,10802,1.08694,16.8646,0,0.458093
163.467,112.304,129.125,10802,1.08694,16.8648,0,0.458093
163.483,112.489,129.124,10802.1,1.08693,16.865,0,0.458093
163.5,112.674,129.124,10802.1,1.08693,16.8652,0,0.458093
163.517,112.858,129.123,10802.1,1.08693,16.8654,0,0.458093
163.533,113.043,129.122,10802.2,1.08693,16.8656,0,0.458093
163.55,113.226,129.121,10802.2,1.08692,16.8658,0,0.458093
163.567,113.41,129.12,10802.2,1.08692,16.866,0,0.458093
163.583,113.593,129.119,10802.3,1.08692,16.8662,0,0.458093
163.6,113.776,129.118,10802.3,1.08691,16.8664,0,0.458093
163.617,113.958,129.118,10802.3,1.08691,16.8666,0,0.458093
163.633,114.14,129.117,10802.3,1.08691,16.8668,0,0.458093
163.65,114.322,129.116,10802.4,1.08691,16.867,0,0.458093
163.667,114.503,129.115,10802.4,1.0869,16.8672,0,0.458093
163.683,114.684,129.114,10802.4,1.0869,16.8674,0,0.458093
163.7,114.865,129.113,10802.5,1.0869,16.8676,0,0.458093
163.717,115.045,129.112,10802.5,1.08689,16.8678,0,0.458093
163.733,115.225,129.111,10802.5,1.08689,16.8681,0,0.458093
163.75,115.404,129.11,10802.6,1.08689,16.8683,0,0.458093
163.767,115.583,129.109,10802.6,1.08688,16.8685,0,0.458093
163.783,115.762,129.108,10802.6,1.08688,16.8687,0,0.458093
163.8,115.941,129.108,10802.7,1.08688,16.8689,0,0.458093
163.817,116.119,129.107,10802.7,1.08687,16.8691,0,0.458093
163.833,116.297,129.106,10802.7,1.08687,16.8694,0,0.458093
163.85,116.474,129.105,10802.8,1.08687,16.8696,0,0.458093
163.867,116.651,129.104,10802.8,1.08686,16.8698,0,0.458093
163.883,116.828,129.103,10802.8,1.08686,16.87,0,0.458093
163.9,117.004,129.102,10802.9,1.08686,16.8703,0,0.458093
163.917,117.18,129.101,10802.9,1.08686,16.8705,0,0.458093
163.933,117.355,129.1,10802.9,1.08685,16.8707,0,0.458093
163.95,117.53,129.099,10803,1.08685,16.8709,0,0.458093
163.967,117.705,129.098,10803,1.08685,16.8712,0,0.458093
163.983,117.88,129.097,10803,1.08684,16.8714,0,0.458093
164,118.054,129.096,10803.1,1.08684,16.8716,0,0.458093
164.017,118.228,129.095,10803.1,1.08684,16.8719,0,0.458093
164.033,118.401,129.094,10803.1,1.08683,16.8721,0,0.458093
164.05,118.574,129.093,10803.2,1.08683,16.8723,0,0.458093
164.067,118.747,129.092,10803.2,1.08683,16.8726,0,0.458093
164.083,118.919,129.091,10803.2,1.08682,16.8728,0,0.458093
164.1,119.091,129.09,10803.3,1.08682,16.873,0,0.458093
164.117,119.262,129.089,10803.3,1.08682,16.8733,0,0.458093
164.133,119.434,129.088,10803.3,1.08681,16.8735,0,0.458093
164.15,119.604,129.087,10803.4,1.08681,16.8738,0,0.458093
164.167,119.775,129.086,10803.4,1.08681,16.874,0,0.458093
164.183,119.945,129.085,10803.4,1.0868,16.8743,0,0.458093
164.2,120.115,129.084,10803.5,1.0868,16.8745,0,0.458093
164.217,120.284,129.083,10803.5,1.08679,16.8747,0,0.458093
164.233,120.453,129.082,10803.5,1.08679,16.875,0,0.458093
164.25,120.622,129.081,10803.6,1.08679,16.8752,0,0.458093
164.267,120.79,129.08,10803.6,1.08678,16.8755,0,0.458093
164.283,120.958,129.079,10803.6,1.08678,16.8757,0,0.458093
164.3,121.125,129.078,10803.7,1.08678,16.876,0,0.458093
164.317,121.292,129.077,10803.7,1.08677,16.8762,0,0.458093
164.333,121.459,129.076,10803.7,1.08677,16.8765,0,0.458093
164.35,121.626,129.074,10803.8,1.08677,16.8768,0,0.458093
164.367,121.792,129.073,10803.8,1.08676,16.877,0,0.458093
164.383,121.957,129.072,10803.8,1.08676,16.8773,0,0.458093
164.4,122.123,129.071,10803.9,1.08676,16.8775,0,0.458093
164.417,122.287,129.07,10803.9,1.08675,16.8778,0,0.458093
164.433,122.452,129.069,10803.9,1.08675,16.878,0,0.458093
164.45,122.616,129.068,10804,1.08674,16.8783,0,0.458093
164.467,122.78,129.067,10804,1.08674,16.8786,0,0.458093
164.483,122.943,129.066,10804,1.08674,16.8788,0,0.458093
164.5,123.107,129.065,10804.1,1.08673,16.8791,0,0.458093
164.517,123.269,129.063,10804.1,1.08673,16.8794,0,0.458093
164.533,123.432,129.062,10804.1,1.08673,16.8796,0,0.458093
164.55,123.593,129.061,10804.2,1.08672,16.8799,0,0.458093
164.567,123.755,129.06,10804.2,1.08672,16.8802,0,0.458093
164.583,123.916,129.059,10804.2,1.08671,16.8804,0,0.458093
164.6,124.077,129.058,10804.3,1.08671,16.8807,0,0.458093
164.617,124.238,129.057,10804.3,1.08671,16.881,0,0.458093
164.633,124.398,129.055,10804.3,1.0867,16.8813,0,0.458093
164.65,124.557,129.054,10804.4,1.0867,16.8815,0,0.458093
164.667,124.717,129.053,10804.4,1.08669,16.8818,0,0.458093
164.683,124.876,129.052,10804.4,1.08669,16.8821,0,0.458093
164.7,125.034,129.051,10804.5,1.08669,16.8824,0,0.458093
164.717,125.192,129.05,10804.5,1.08668,16.8826,0,0.458093
164.733,125.35,129.048,10804.5,1.08668,16.8829,0,0.458093
164.75,125.508,129.047,10804.6,1.08668,16.8832,0,0.458093
164.767,125.665,129.046,10804.6,1.08667,16.8835,0,0.458093
164.783,125.821,129.045,10804.6,1.08667,16.8838,0,0.458093
164.8,125.978,129.044,10804.7,1.08666,16.884,0,0.458093
164.817,126.134,129.043,10804.7,1.08666,16.8843,0,0.458093
164.833,126.289,129.041,10804.8,1.08666,16.8846,0,0.458093
164.85,126.444,129.04,10804.8,1.08665,16.8849,0,0.458093
164.867,126.599,129.039,10804.8,1.08665,16.8852,0,0.458093
164.883,126.754,129.038,10804.9,1.08664,16.8855,0,0.458093
164.9,126.908,129.036,10804.9,1.08664,16.8858,0,0.458093
164.917,127.061,129.035,10804.9,1.08663,16.8861,0,0.458093
